,0,1
383,40.TA.66-161-Y-j18-1.1.H,3768
384,41.TA.66-161-Y-j18-1.1.H,3778
385,56.TA.59-470-j18-1.6.R,2934
386,21.TA.54-1-Y-j18-1.3.H,405
387,18.TA.54-2-Y-j18-1.4.H,404
388,278.TA.26-10-j18-1.5.R,24935
389,11.TA.57-4-Y-j18-1.2.H,9268
390,4.TA.80-2-Y-j18-1.2.H,5335
391,10.TA.80-4-Y-j18-1.3.H,5342
392,2.TA.80-6-Y-j18-1.2.H,5333
393,17.TA.66-19-Y-j18-1.6.H,4680
394,5.TA.66-126-Y-j18-1.2.H,1815
395,12.TA.66-126-Y-j18-1.2.H,1839
396,6.TA.66-127-Y-j18-1.3.H,1822
397,13.TA.66-127-Y-j18-1.3.H,1846
398,1.TA.74-2-Y-j18-1.1.H,960
399,1.TA.74-4-Y-j18-1.1.H,961
400,2.TA.74-5-Y-j18-1.2.H,973
401,1.TA.74-6-Y-j18-1.1.H,974
402,45.TA.66-340-j18-1.5.H,6647
403,47.TA.66-340-j18-1.5.H,6649
404,49.TA.66-340-j18-1.5.H,6651
405,60.TA.66-340-j18-1.5.H,6623
406,62.TA.66-340-j18-1.5.H,6625
407,64.TA.66-340-j18-1.5.H,6627
408,66.TA.66-340-j18-1.5.H,6629
409,68.TA.66-340-j18-1.5.H,6631
410,70.TA.66-340-j18-1.5.H,6633
411,72.TA.66-340-j18-1.5.H,6637
412,74.TA.66-340-j18-1.5.H,6641
413,76.TA.66-340-j18-1.5.H,6643
414,78.TA.66-340-j18-1.5.H,6645
415,134.TA.66-340-j18-1.7.H,6679
416,136.TA.66-340-j18-1.7.H,6681
417,138.TA.66-340-j18-1.7.H,6683
418,140.TA.66-340-j18-1.7.H,6685
419,143.TA.66-340-j18-1.7.H,6605
420,144.TA.66-340-j18-1.7.H,6609
421,145.TA.66-340-j18-1.7.H,6655
422,146.TA.66-340-j18-1.7.H,6657
423,147.TA.66-340-j18-1.7.H,6659
424,148.TA.66-340-j18-1.7.H,6661
425,149.TA.66-340-j18-1.7.H,6663
426,150.TA.66-340-j18-1.7.H,6665
427,151.TA.66-340-j18-1.7.H,6667
428,156.TA.66-340-j18-1.7.H,6673
429,157.TA.66-340-j18-1.7.H,6675
430,158.TA.66-340-j18-1.7.H,6677
431,163.TA.66-340-j18-1.8.R,6604
432,166.TA.66-340-j18-1.8.R,6654
433,167.TA.66-340-j18-1.8.R,6656
434,168.TA.66-340-j18-1.8.R,6658
435,169.TA.66-340-j18-1.8.R,6660
436,170.TA.66-340-j18-1.8.R,6662
437,171.TA.66-340-j18-1.8.R,6664
438,172.TA.66-340-j18-1.8.R,6666
439,173.TA.66-340-j18-1.8.R,6668
440,174.TA.66-340-j18-1.8.R,6670
441,179.TA.66-340-j18-1.8.R,6676
442,180.TA.66-340-j18-1.8.R,6678
443,216.TA.66-340-j18-1.8.R,6682
444,218.TA.66-340-j18-1.8.R,6684
445,214.TA.66-340-j18-1.8.R,6680
446,258.TA.66-340-j18-1.11.R,6410
447,260.TA.66-340-j18-1.11.R,6412
448,262.TA.66-340-j18-1.11.R,6414
449,264.TA.66-340-j18-1.11.R,6416
450,266.TA.66-340-j18-1.11.R,6418
451,268.TA.66-340-j18-1.11.R,6420
452,270.TA.66-340-j18-1.11.R,6422
453,272.TA.66-340-j18-1.11.R,6424
454,274.TA.66-340-j18-1.11.R,6426
455,276.TA.66-340-j18-1.11.R,6428
456,278.TA.66-340-j18-1.11.R,6430
457,280.TA.66-340-j18-1.11.R,6432
458,292.TA.66-340-j18-1.12.R,6620
459,294.TA.66-340-j18-1.12.R,6622
460,296.TA.66-340-j18-1.12.R,6624
461,298.TA.66-340-j18-1.12.R,6626
462,300.TA.66-340-j18-1.12.R,6628
463,302.TA.66-340-j18-1.12.R,6630
464,304.TA.66-340-j18-1.12.R,6634
465,306.TA.66-340-j18-1.12.R,6638
466,308.TA.66-340-j18-1.12.R,6640
467,312.TA.66-340-j18-1.12.R,6642
468,314.TA.66-340-j18-1.12.R,6644
469,316.TA.66-340-j18-1.12.R,6646
470,318.TA.66-340-j18-1.12.R,6648
471,246.TA.66-340-j18-1.22.R,6434
472,42.TA.66-340-j18-1.5.H,6611
473,51.TA.66-340-j18-1.5.H,6615
474,53.TA.66-340-j18-1.5.H,6617
475,55.TA.66-340-j18-1.5.H,6619
476,57.TA.66-340-j18-1.5.H,6621
477,103.TA.66-340-j18-1.7.H,6601
478,183.TA.66-340-j18-1.8.R,6602
479,281.TA.66-340-j18-1.12.R,6608
480,283.TA.66-340-j18-1.12.R,6612
