,0,1
813,8-233-j18-1,Bus
814,12-233-j18-1,Bus
815,79-233-j18-1,Bus
816,8-234-j18-1,Bus
817,11-234-j18-1,Bus
818,12-234-j18-1,Bus
819,8-235-j18-1,Bus
820,11-235-j18-1,Bus
821,26-235-j18-1,Bus
822,26-236-j18-1,Bus
823,30-23-Y-j18-1,Bus
824,59-23-Y-j18-1,InterRegio
825,66-23-Y-j18-1,Regionalzug
826,68-23-Y-j18-1,S-Bahn
827,79-23-Y-j18-1,RegioExpress
828,80-23-Y-j18-1,RegioExpress
829,6-24-j18-1,Bus
830,12-24-j18-1,Bus
831,17-24-A-j18-1,S-Bahn
832,17-24-B-j18-1,Bus
833,17-24-j18-1,S-Bahn
834,26-24-j18-1,S-Bahn
835,27-24-j18-1,Bus
836,79-24-A-j18-1,Bus
837,79-24-B-j18-1,Bus
838,79-24-j18-1,S-Bahn
839,6-240-j18-1,Bus
840,16-240-j18-1,Bus
841,26-240-j18-1,Bus
842,80-240-j18-1,RegioExpress
843,6-241-j18-1,Bus
844,12-241-j18-1,Bus
845,14-241-j18-1,Bus
846,16-241-j18-1,Bus
847,24-241-j18-1,Bus
848,6-242-j18-1,Bus
849,16-242-j18-1,Bus
850,24-242-j18-1,Bus
851,79-242-j18-1,Bus
852,1-245-j18-1,Bus
853,8-245-j18-1,Bus
854,26-245-j18-1,Bus
855,30-24-Y-j18-1,Bus
856,66-24-Y-j18-1,Regionalzug
857,68-24-Y-j18-1,S-Bahn
858,79-24-Y-j18-1,RegioExpress
859,80-24-Y-j18-1,RegioExpress
860,1-25-j18-1,S-Bahn
861,2-25-j18-1,S-Bahn
862,6-25-j18-1,Bus
863,10-25-j18-1,S-Bahn
864,11-25-j18-1,Bus
865,12-25-j18-1,Bus
866,17-25-j18-1,Bus
867,26-25-A-j18-1,S-Bahn
868,79-25-A-j18-1,Bus
869,79-25-j18-1,Bus
870,12-251-j18-1,Bus
871,16-251-j18-1,Bus
872,24-251-j18-1,Bus
873,16-252-j18-1,Bus
874,24-252-j18-1,Bus
875,16-253-j18-1,Bus
876,24-253-j18-1,Bus
877,8-254-j18-1,Bus
878,24-254-j18-1,Bus
879,8-258-j18-1,Bus
880,30-25-Y-j18-1,Bus
881,66-25-Y-j18-1,Regionalzug
882,68-25-Y-j18-1,S-Bahn
883,79-25-Y-j18-1,RegioExpress
884,80-25-Y-j18-1,RegioExpress
885,1-26-j18-1,S-Bahn
886,2-26-j18-1,S-Bahn
887,5-26-j18-1,InterRegio
888,6-26-j18-1,Bus
889,12-26-j18-1,Bus
890,18-26-j18-1,InterRegio
891,22-26-j18-1,InterRegio
892,25-26-j18-1,Bus
893,26-26-j18-1,S-Bahn
894,27-26-j18-1,Bus
895,79-26-j18-1,Bus
896,6-260-A-j18-1,Bus
897,6-260-j18-1,Bus
898,8-260-j18-1,Bus
899,79-260-j18-1,Bus
900,12-261-j18-1,Bus
901,8-262-j18-1,Bus
902,79-263-j18-1,Bus
903,8-264-j18-1,Bus
904,8-266-j18-1,Bus
905,30-26-Y-j18-1,Bus
906,66-26-Y-j18-1,Regionalzug
907,68-26-Y-j18-1,S-Bahn
908,79-26-Y-j18-1,RegioExpress
909,80-26-Y-j18-1,RegioExpress
910,1-27-j18-1,S-Bahn
911,4-27-j18-1,InterRegio
912,6-27-j18-1,Bus
913,10-27-j18-1,S-Bahn
914,12-27-j18-1,InterRegio
915,17-27-j18-1,Bus
916,18-27-j18-1,Bus
917,79-27-A-j18-1,Bus
918,79-27-j18-1,S-Bahn
919,6-271-j18-1,Bus
920,12-271-j18-1,Bus
921,24-271-j18-1,Bus
922,6-272-j18-1,Bus
923,12-272-j18-1,Bus
924,24-272-j18-1,Bus
925,11-273-j18-1,Bus
926,24-273-j18-1,Bus
927,79-273-j18-1,Bus
928,30-27-Y-j18-1,Bus
929,66-27-Y-j18-1,Regionalzug
930,68-27-Y-j18-1,S-Bahn
931,79-27-Y-j18-1,RegioExpress
932,80-27-Y-j18-1,RegioExpress
933,1-28-j18-1,S-Bahn
934,6-28-A-j18-1,Bus
935,6-28-j18-1,Bus
936,12-28-j18-1,Bus
937,17-28-j18-1,Bus
938,25-28-j18-1,Bus
939,26-280-j18-1,Bus
940,6-281-j18-1,Bus
941,12-281-j18-1,Bus
942,79-281-j18-1,Bus
943,6-282-j18-1,Bus
944,12-282-j18-1,Bus
945,6-283-j18-1,Bus
946,6-284-A-j18-1,Bus
947,6-284-j18-1,Bus
948,6-285-j18-1,Bus
949,6-286-j18-1,Bus
950,6-287-j18-1,Bus
951,30-28-Y-j18-1,Bus
952,66-28-Y-j18-1,Regionalzug
953,68-28-Y-j18-1,S-Bahn
954,79-28-Y-j18-1,RegioExpress
955,80-28-Y-j18-1,RegioExpress
956,1-29-j18-1,S-Bahn
957,6-29-j18-1,Bus
958,18-29-j18-1,Bus
959,26-29-j18-1,S-Bahn
960,79-29-j18-1,Bus
961,8-290-j18-1,Bus
962,23-291-j18-1,Bus
963,23-292-j18-1,Bus
964,30-29-Y-j18-1,Bus
965,66-29-Y-j18-1,Regionalzug
966,68-29-Y-j18-1,S-Bahn
967,79-29-Y-j18-1,RegioExpress
968,80-29-Y-j18-1,RegioExpress
969,30-2-Y-j18-1,Bus
970,32-2-Y-j18-1,Bus
971,33-2-Y-j18-1,Bus
972,40-2-Y-j18-1,Eurocity
973,42-2-Y-j18-1,Intercity
974,43-2-Y-j18-1,ICB
975,54-2-Y-j18-1,ICE
976,56-2-Y-j18-1,Railjet
977,57-2-Y-j18-1,TGV
978,59-2-Y-j18-1,InterRegio
979,60-2-Y-j18-1,InterRegio
980,63-2-Y-j18-1,Extrazug
981,64-2-Y-j18-1,Extrazug
982,66-2-Y-j18-1,Regionalzug
983,68-2-Y-j18-1,S-Bahn
984,69-2-Y-j18-1,S-Bahn
985,72-2-Y-j18-1,S-Bahn
986,74-2-Y-j18-1,RegioExpress
987,76-2-Y-j18-1,Schnellzug
988,77-2-Y-j18-1,RegioExpress
989,78-2-Y-j18-1,RegioExpress
990,79-2-Y-j18-1,RegioExpress
991,80-2-Y-j18-1,RegioExpress
992,81-2-Y-j18-1,RegioExpress
993,1-3-A-j18-1,S-Bahn
994,1-3-j18-1,Bus
995,4-3-j18-1,S-Bahn
996,5-3-j18-1,Intercity
997,6-3-A-j18-1,Bus
998,6-3-B-j18-1,Bus
999,6-3-j18-1,S-Bahn
1000,7-3-j18-1,S-Bahn
1001,8-3-j18-1,Bus
1002,11-3-A-j18-1,Bus
1003,11-3-B-j18-1,Intercity
1004,11-3-j18-1,Bus
1005,16-3-j18-1,S-Bahn
1006,17-3-j18-1,Bus
1007,18-3-A-j18-1,Bus
1008,18-3-j18-1,S-Bahn
1009,19-3-A-j18-1,Bus
1010,19-3-j18-1,Bus
1011,20-3-A-j18-1,Bus
1012,20-3-B-j18-1,Bus
1013,20-3-j18-1,Bus
1014,22-3-j18-1,Bus
1015,23-3-j18-1,S-Bahn
1016,24-3-j18-1,Bus
1017,25-3-j18-1,Bus
1018,26-3-A-j18-1,S-Bahn
1019,26-3-j18-1,S-Bahn
1020,79-3-A-j18-1,Bus
1021,79-3-B-j18-1,Bus
1022,79-3-C-j18-1,Bus
1023,79-3-D-j18-1,S-Bahn
1024,79-3-E-j18-1,Bus
1025,79-3-F-j18-1,Bus
1026,79-3-j18-1,Bus
1027,5-30-j18-1,Bus
1028,6-30-j18-1,Bus
1029,8-30-j18-1,S-Bahn
1030,18-30-j18-1,Bus
1031,20-30-j18-1,S-Bahn
1032,21-30-j18-1,S-Bahn
1033,79-30-A-j18-1,Bus
1034,79-30-j18-1,S-Bahn
1035,16-300-A-j18-1,Bus
1036,16-300-B-j18-1,Bus
1037,16-300-j18-1,Bus
1038,79-300-B-j18-1,Bus
1039,79-300-j18-1,Bus
1040,80-300-j18-1,RegioExpress
1041,13-301-j18-1,Bus
1042,16-301-A-j18-1,Bus
1043,16-301-B-j18-1,Bus
1044,16-301-j18-1,Bus
1045,79-301-j18-1,Bus
1046,13-302-j18-1,Bus
1047,79-302-A-j18-1,Bus
1048,79-302-j18-1,Bus
1049,13-303-j18-1,Bus
1050,16-303-A-j18-1,Bus
1051,16-303-B-j18-1,Bus
1052,16-303-j18-1,Bus
1053,13-304-j18-1,Bus
1054,16-304-j18-1,Bus
1055,16-305-A-j18-1,Bus
1056,16-305-j18-1,Bus
1057,30-30-Y-j18-1,Bus
1058,66-30-Y-j18-1,Regionalzug
1059,68-30-Y-j18-1,S-Bahn
1060,79-30-Y-j18-1,RegioExpress
1061,80-30-Y-j18-1,RegioExpress
1062,5-31-j18-1,Bus
1063,6-31-A-j18-1,Bus
1064,6-31-B-j18-1,Bus
1065,6-31-j18-1,S-Bahn
1066,11-31-j18-1,Bus
1067,18-31-A-j18-1,S-Bahn
1068,18-31-j18-1,Bus
1069,23-31-j18-1,S-Bahn
1070,27-31-j18-1,Bus
1071,79-31-A-j18-1,Bus
1072,79-31-B-j18-1,Bus
1073,79-31-j18-1,Bus
1074,13-310-j18-1,Bus
1075,15-310-j18-1,Bus
1076,13-311-j18-1,Bus
1077,15-311-j18-1,Bus
1078,20-311-j18-1,Bus
1079,22-311-j18-1,Bus
1080,24-311-j18-1,Bus
1081,79-311-j18-1,Bus
1082,13-312-j18-1,Bus
1083,14-312-j18-1,Bus
1084,15-312-j18-1,Bus
1085,20-312-j18-1,Bus
1086,24-312-j18-1,Bus
1087,15-313-j18-1,Bus
1088,20-314-j18-1,Bus
1089,24-314-j18-1,Bus
1090,20-315-j18-1,Bus
1091,20-316-j18-1,Bus
1092,30-31-Y-j18-1,Bus
1093,66-31-Y-j18-1,Regionalzug
1094,68-31-Y-j18-1,S-Bahn
1095,79-31-Y-j18-1,RegioExpress
1096,80-31-Y-j18-1,RegioExpress
1097,5-32-j18-1,Bus
1098,6-32-A-j18-1,Bus
1099,6-32-j18-1,Bus
1100,7-32-j18-1,Bus
1101,18-32-j18-1,S-Bahn
1102,19-32-j18-1,Bus
1103,27-32-j18-1,Bus
1104,79-32-j18-1,Bus
1105,1-320-j18-1,Bus
1106,6-320-j18-1,Bus
1107,1-321-j18-1,Bus
1108,6-321-j18-1,Bus
1109,15-321-j18-1,Bus
1110,20-321-j18-1,Bus
1111,1-322-j18-1,Bus
1112,6-322-j18-1,Bus
1113,20-322-j18-1,Bus
1114,6-323-j18-1,Bus
1115,15-323-j18-1,Bus
1116,20-323-j18-1,Bus
1117,15-324-j18-1,Bus
1118,20-324-j18-1,Bus
1119,20-325-j18-1,Bus
1120,20-326-j18-1,Bus
1121,20-328-j18-1,Bus
1122,20-329-j18-1,Bus
1123,30-32-Y-j18-1,Bus
1124,66-32-Y-j18-1,Regionalzug
1125,68-32-Y-j18-1,S-Bahn
1126,79-32-Y-j18-1,RegioExpress
1127,80-32-Y-j18-1,RegioExpress
1128,4-33-j18-1,Bus
1129,5-33-j18-1,Bus
1130,6-33-A-j18-1,Bus
1131,6-33-B-j18-1,Bus
1132,6-33-C-j18-1,Bus
1133,6-33-j18-1,Bus
1134,17-33-j18-1,Bus
1135,26-33-j18-1,S-Bahn
1136,27-33-j18-1,Bus
1137,79-33-j18-1,Bus
1138,20-330-j18-1,Bus
1139,1-331-j18-1,Bus
1140,6-331-j18-1,Bus
1141,11-331-j18-1,Bus
1142,15-331-j18-1,Bus
1143,20-331-j18-1,Bus
1144,24-331-j18-1,Bus
1145,79-331-A-j18-1,Bus
1146,79-331-j18-1,Bus
1147,1-332-j18-1,Bus
1148,6-332-j18-1,Bus
1149,16-332-A-j18-1,Bus
1150,16-332-j18-1,Bus
1151,20-332-j18-1,Bus
1152,24-332-j18-1,Bus
1153,3-333-A-j18-1,Bus
1154,3-333-j18-1,Bus
1155,20-333-j18-1,Bus
1156,79-333-A-j18-1,Bus
1157,79-333-j18-1,Bus
1158,1-334-j18-1,Bus
1159,8-334-j18-1,Bus
1160,20-334-j18-1,Bus
1161,1-335-j18-1,Bus
1162,8-335-j18-1,Bus
1163,20-335-j18-1,Bus
1164,1-336-j18-1,Bus
1165,8-336-j18-1,Bus
1166,8-337-j18-1,Bus
1167,1-338-j18-1,Bus
1168,1-339-j18-1,Bus
1169,8-339-j18-1,Bus
1170,30-33-Y-j18-1,Bus
1171,66-33-Y-j18-1,Regionalzug
1172,68-33-Y-j18-1,S-Bahn
1173,79-33-Y-j18-1,RegioExpress
1174,80-33-Y-j18-1,RegioExpress
1175,5-34-j18-1,Bus
1176,6-34-A-j18-1,Bus
1177,6-34-j18-1,Bus
1178,25-34-j18-1,Bus
1179,79-34-j18-1,Bus
1180,1-340-j18-1,Bus
1181,6-340-j18-1,Bus
1182,8-340-j18-1,Bus
1183,66-340-j18-1,Regionalzug
1184,1-341-j18-1,Bus
1185,13-341-j18-1,Bus
1186,14-341-j18-1,Bus
1187,24-341-j18-1,Bus
1188,1-342-j18-1,Bus
1189,13-342-j18-1,Bus
1190,14-342-j18-1,Bus
1191,24-342-j18-1,Bus
1192,1-343-j18-1,Bus
1193,13-343-A-j18-1,Bus
1194,13-343-j18-1,Bus
1195,14-343-j18-1,Bus
1196,24-343-j18-1,Bus
1197,1-344-j18-1,Bus
1198,13-344-j18-1,Bus
1199,14-344-j18-1,Bus
1200,24-344-j18-1,Bus
1201,1-345-j18-1,Bus
1202,14-345-j18-1,Bus
1203,1-346-j18-1,Bus
1204,1-347-j18-1,Bus
1205,1-348-j18-1,Bus
1206,1-349-j18-1,Bus
1207,14-349-j18-1,Bus
1208,30-34-Y-j18-1,Bus
1209,66-34-Y-j18-1,Regionalzug
1210,68-34-Y-j18-1,S-Bahn
1211,79-34-Y-j18-1,RegioExpress
1212,80-34-Y-j18-1,RegioExpress
1213,5-35-j18-1,Bus
1214,26-35-j18-1,S-Bahn
1215,27-35-j18-1,Bus
1216,79-35-j18-1,Bus
1217,1-350-j18-1,Bus
1218,26-350-j18-1,Bus
1219,14-351-j18-1,Bus
1220,24-351-j18-1,Bus
1221,79-351-A-j18-1,Bus
1222,79-351-j18-1,Bus
1223,1-352-j18-1,Bus
1224,13-352-j18-1,Bus
1225,24-352-j18-1,Bus
1226,1-353-j18-1,Bus
1227,13-353-j18-1,Bus
1228,24-353-j18-1,Bus
1229,79-353-j18-1,Bus
1230,1-354-j18-1,Bus
1231,13-354-j18-1,Bus
1232,24-354-j18-1,Bus
1233,1-355-j18-1,Bus
1234,1-357-j18-1,Bus
1235,1-358-j18-1,Bus
1236,79-358-j18-1,Bus
1237,30-35-Y-j18-1,Bus
1238,66-35-Y-j18-1,Regionalzug
1239,68-35-Y-j18-1,S-Bahn
1240,79-35-Y-j18-1,RegioExpress
1241,80-35-Y-j18-1,RegioExpress
1242,1-36-j18-1,InterRegio
1243,5-36-j18-1,Bus
1244,6-36-j18-1,Bus
1245,25-36-j18-1,Bus
1246,26-36-j18-1,InterRegio
1247,79-36-j18-1,Bus
1248,1-360-j18-1,Bus
1249,13-360-j18-1,Bus
1250,1-361-j18-1,Bus
1251,6-361-j18-1,Bus
1252,8-361-j18-1,Bus
1253,13-361-j18-1,Bus
1254,14-361-j18-1,Bus
1255,24-361-j18-1,Bus
1256,1-362-j18-1,Bus
1257,6-362-j18-1,Bus
1258,14-362-j18-1,Bus
1259,24-362-j18-1,Bus
1260,79-362-j18-1,Bus
1261,1-363-j18-1,Bus
1262,6-363-A-j18-1,Bus
1263,6-363-j18-1,Bus
1264,19-363-j18-1,Bus
1265,24-363-j18-1,Bus
1266,1-364-j18-1,Bus
1267,6-364-j18-1,Bus
1268,24-364-j18-1,Bus
1269,6-365-j18-1,Bus
1270,1-366-j18-1,Bus
1271,6-366-j18-1,Bus
1272,6-367-j18-1,Bus
1273,1-368-j18-1,Bus
1274,6-368-j18-1,Bus
1275,27-36E-j18-1,Bus
1276,30-36-Y-j18-1,Bus
1277,66-36-Y-j18-1,Regionalzug
1278,68-36-Y-j18-1,S-Bahn
1279,79-36-Y-j18-1,RegioExpress
1280,80-36-Y-j18-1,RegioExpress
1281,1-37-j18-1,InterRegio
1282,5-37-A-j18-1,Bus
1283,5-37-j18-1,Bus
1284,16-37-j18-1,InterRegio
1285,26-37-j18-1,InterRegio
1286,79-37-j18-1,Bus
1287,13-370-j18-1,Bus
1288,1-371-j18-1,Bus
1289,13-371-j18-1,Bus
1290,24-371-j18-1,Bus
1291,1-372-j18-1,Bus
1292,24-372-j18-1,Bus
1293,24-373-j18-1,Bus
1294,1-374-j18-1,Bus
1295,1-376-j18-1,Bus
1296,1-379-j18-1,Bus
1297,79-379-j18-1,Bus
1298,30-37-Y-j18-1,Bus
1299,66-37-Y-j18-1,Regionalzug
1300,68-37-Y-j18-1,S-Bahn
1301,79-37-Y-j18-1,RegioExpress
1302,80-37-Y-j18-1,RegioExpress
1303,5-38-j18-1,Bus
1304,6-38-j18-1,Bus
1305,79-38-j18-1,Bus
1306,1-380-j18-1,Bus
1307,13-380-j18-1,Bus
1308,1-381-j18-1,Bus
1309,13-381-j18-1,Bus
1310,23-381-j18-1,Bus
1311,24-381-j18-1,Bus
1312,79-381-j18-1,Bus
1313,1-382-j18-1,Bus
1314,13-382-j18-1,Bus
1315,23-382-j18-1,Bus
1316,24-382-j18-1,Bus
1317,13-383-j18-1,Bus
1318,23-383-j18-1,Bus
1319,24-383-j18-1,Bus
1320,13-385-j18-1,Bus
1321,23-385-j18-1,Bus
1322,24-386-j18-1,Bus
1323,24-388-j18-1,Bus
1324,1-389-j18-1,Bus
1325,30-38-Y-j18-1,Bus
1326,66-38-Y-j18-1,Regionalzug
1327,68-38-Y-j18-1,S-Bahn
1328,79-38-Y-j18-1,RegioExpress
1329,80-38-Y-j18-1,RegioExpress
1330,5-39-j18-1,Bus
1331,1-390-j18-1,Bus
1332,1-391-j18-1,Bus
1333,24-391-j18-1,Bus
1334,1-392-j18-1,Bus
1335,13-392-j18-1,Bus
1336,23-392-j18-1,Bus
1337,24-392-j18-1,Bus
1338,79-392-j18-1,Bus
1339,1-393-j18-1,Bus
1340,1-394-j18-1,Bus
1341,1-395-j18-1,Bus
1342,1-396-j18-1,Bus
1343,1-398-j18-1,Bus
1344,1-399-j18-1,Bus
1345,12-399-j18-1,Bus
1346,30-39-Y-j18-1,Bus
1347,66-39-Y-j18-1,Regionalzug
1348,68-39-Y-j18-1,S-Bahn
1349,79-39-Y-j18-1,RegioExpress
1350,80-39-Y-j18-1,RegioExpress
1351,30-3-Y-j18-1,Bus
1352,32-3-Y-j18-1,Bus
1353,33-3-Y-j18-1,Bus
1354,40-3-Y-j18-1,Eurocity
1355,42-3-Y-j18-1,Intercity
1356,54-3-Y-j18-1,ICE
1357,57-3-Y-j18-1,TGV
1358,59-3-Y-j18-1,InterRegio
1359,60-3-Y-j18-1,InterRegio
1360,63-3-Y-j18-1,Extrazug
1361,64-3-Y-j18-1,Extrazug
1362,66-3-Y-j18-1,Regionalzug
1363,68-3-Y-j18-1,S-Bahn
1364,69-3-Y-j18-1,S-Bahn
1365,72-3-Y-j18-1,S-Bahn
1366,74-3-Y-j18-1,RegioExpress
1367,76-3-Y-j18-1,Schnellzug
1368,77-3-Y-j18-1,RegioExpress
1369,78-3-Y-j18-1,RegioExpress
1370,79-3-Y-j18-1,RegioExpress
1371,80-3-Y-j18-1,RegioExpress
1372,1-4-A-j18-1,Bus
1373,1-4-B-j18-1,Bus
1374,1-4-j18-1,Bus
1375,2-4-j18-1,S-Bahn
1376,6-4-A-j18-1,Bus
1377,6-4-j18-1,S-Bahn
1378,8-4-j18-1,Bus
1379,11-4-A-j18-1,Bus
1380,11-4-B-j18-1,Bus
1381,11-4-j18-1,Bus
1382,12-4-A-j18-1,S-Bahn
1383,12-4-j18-1,Bus
1384,15-4-j18-1,S-Bahn
1385,16-4-j18-1,S-Bahn
1386,17-4-A-j18-1,Bus
1387,17-4-j18-1,Intercity
1388,18-4-j18-1,Bus
1389,19-4-j18-1,Bus
1390,20-4-A-j18-1,Bus
1391,20-4-j18-1,Bus
1392,22-4-j18-1,Bus
1393,23-4-j18-1,S-Bahn
1394,24-4-j18-1,Bus
1395,25-4-j18-1,Bus
1396,26-4-A-j18-1,S-Bahn
1397,26-4-j18-1,S-Bahn
1398,79-4-A-j18-1,Bus
1399,79-4-B-j18-1,Bus
1400,79-4-C-j18-1,S-Bahn
1401,79-4-D-j18-1,Bus
1402,79-4-E-j18-1,Bus
1403,79-4-F-j18-1,Bus
1404,79-4-j18-1,Bus
1405,6-40-j18-1,Bus
1406,8-40-j18-1,S-Bahn
1407,12-40-j18-1,Bus
1408,18-40-j18-1,S-Bahn
1409,20-40-j18-1,S-Bahn
1410,27-40-j18-1,Bus
1411,16-400-A-j18-1,Bus
1412,16-400-B-j18-1,Bus
1413,16-400-j18-1,Bus
1414,11-401-j18-1,Bus
1415,16-401-j18-1,Bus
1416,24-401-j18-1,Bus
1417,79-401-j18-1,Bus
1418,24-402-j18-1,Bus
1419,11-403-j18-1,Bus
1420,16-403-j18-1,Bus
1421,24-403-j18-1,Bus
1422,11-405-j18-1,Bus
1423,22-405-j18-1,Bus
1424,22-407-j18-1,Bus
1425,22-408-j18-1,Bus
1426,30-40-Y-j18-1,Bus
1427,66-40-Y-j18-1,Regionalzug
1428,68-40-Y-j18-1,S-Bahn
1429,79-40-Y-j18-1,RegioExpress
1430,80-40-Y-j18-1,RegioExpress
1431,1-41-j18-1,S-Bahn
1432,6-41-A-j18-1,Bus
1433,6-41-B-j18-1,Bus
1434,6-41-j18-1,Bus
1435,11-41-j18-1,Bus
1436,12-41-j18-1,Bus
1437,25-41-j18-1,Bus
1438,26-41-j18-1,S-Bahn
1439,79-41-j18-1,Bus
1440,16-410-A-j18-1,Bus
1441,16-410-j18-1,Bus
1442,23-410-j18-1,Bus
1443,11-411-j18-1,Bus
1444,16-411-A-j18-1,Bus
1445,16-411-j18-1,Bus
1446,22-411-j18-1,Bus
1447,24-411-j18-1,Bus
1448,16-412-j18-1,Bus
1449,23-412-j18-1,Bus
1450,24-413-j18-1,Bus
1451,23-414-j18-1,Bus
1452,23-415-j18-1,Bus
1453,30-41-Y-j18-1,Bus
1454,66-41-Y-j18-1,Regionalzug
1455,68-41-Y-j18-1,S-Bahn
1456,79-41-Y-j18-1,RegioExpress
1457,80-41-Y-j18-1,RegioExpress
1458,1-42-j18-1,S-Bahn
1459,5-42-j18-1,Bus
1460,11-42-j18-1,Bus
1461,12-42-j18-1,Bus
1462,25-42-j18-1,Bus
1463,27-42-j18-1,Bus
1464,79-42-j18-1,Bus
1465,11-420-j18-1,Bus
1466,16-420-A-j18-1,Bus
1467,16-420-j18-1,Bus
1468,23-420-j18-1,Bus
1469,79-420-j18-1,Bus
1470,11-421-j18-1,Bus
1471,13-421-j18-1,Bus
1472,20-421-j18-1,Bus
1473,22-421-j18-1,Bus
1474,24-421-j18-1,Bus
1475,11-421-0-j18-1,Bus
1476,79-421-0-j18-1,Bus
1477,11-422-j18-1,Bus
1478,13-422-j18-1,Bus
1479,20-422-j18-1,Bus
1480,24-422-j18-1,Bus
1481,11-423-j18-1,Bus
1482,13-423-j18-1,Bus
1483,20-423-j18-1,Bus
1484,11-424-j18-1,Bus
1485,13-424-j18-1,Bus
1486,20-424-j18-1,Bus
1487,20-425-j18-1,Bus
1488,23-425-j18-1,Bus
1489,20-426-j18-1,Bus
1490,20-427-j18-1,Bus
1491,20-428-j18-1,Bus
1492,23-428-j18-1,Bus
1493,24-428-j18-1,Bus
1494,16-429-A-j18-1,Bus
1495,16-429-j18-1,Bus
1496,20-429-j18-1,Bus
1497,30-42-Y-j18-1,Bus
1498,66-42-Y-j18-1,Regionalzug
1499,68-42-Y-j18-1,S-Bahn
1500,79-42-Y-j18-1,RegioExpress
1501,80-42-Y-j18-1,RegioExpress
1502,6-43-A-j18-1,Bus
1503,6-43-j18-1,Bus
1504,12-43-j18-1,Bus
1505,25-43-j18-1,Bus
1506,16-430-A-j18-1,Bus
1507,16-430-j18-1,Bus
1508,23-430-j18-1,Bus
1509,11-431-j18-1,Bus
1510,16-431-j18-1,Bus
1511,20-431-j18-1,Bus
1512,24-431-j18-1,Bus
1513,79-431-j18-1,Bus
1514,11-432-j18-1,Bus
1515,16-432-j18-1,Bus
1516,24-432-j18-1,Bus
1517,79-432-A-j18-1,Bus
1518,79-432-j18-1,Bus
1519,16-433-A-j18-1,Bus
1520,16-433-j18-1,Bus
1521,20-433-j18-1,Bus
1522,24-433-j18-1,Bus
1523,11-434-j18-1,Bus
1524,20-434-j18-1,Bus
1525,23-434-j18-1,Bus
1526,24-434-j18-1,Bus
1527,23-435-j18-1,Bus
1528,24-435-j18-1,Bus
1529,20-436-j18-1,Bus
1530,20-439-j18-1,Bus
1531,79-439-j18-1,Bus
1532,30-43-Y-j18-1,Bus
1533,66-43-Y-j18-1,Regionalzug
1534,68-43-Y-j18-1,S-Bahn
1535,79-43-Y-j18-1,RegioExpress
1536,80-43-Y-j18-1,RegioExpress
1537,6-44-A-j18-1,S-Bahn
1538,6-44-B-j18-1,Bus
1539,6-44-j18-1,Bus
1540,12-44-A-j18-1,S-Bahn
1541,12-44-j18-1,Bus
1542,15-44-j18-1,S-Bahn
1543,16-440-j18-1,Bus
1544,20-440-j18-1,Bus
1545,23-440-j18-1,Bus
1546,11-441-j18-1,Bus
1547,16-441-j18-1,Bus
1548,20-441-j18-1,Bus
1549,24-441-j18-1,Bus
1550,11-442-j18-1,Bus
1551,16-442-A-j18-1,Bus
1552,16-442-j18-1,Bus
1553,20-442-j18-1,Bus
1554,11-443-j18-1,Bus
1555,16-443-j18-1,Bus
1556,20-443-j18-1,Bus
1557,1-444-j18-1,Bus
1558,11-444-j18-1,Bus
1559,16-444-A-j18-1,Bus
1560,16-444-j18-1,Bus
1561,20-444-j18-1,Bus
1562,1-445-j18-1,Bus
1563,20-445-j18-1,Bus
1564,23-445-j18-1,Bus
1565,20-446-j18-1,Bus
1566,20-447-j18-1,Bus
1567,20-448-j18-1,Bus
1568,20-449-j18-1,Bus
1569,30-44-Y-j18-1,Bus
1570,66-44-Y-j18-1,Regionalzug
1571,68-44-Y-j18-1,S-Bahn
1572,79-44-Y-j18-1,RegioExpress
1573,80-44-Y-j18-1,RegioExpress
1574,5-45-j18-1,Bus
1575,12-45-j18-1,Bus
1576,13-450-j18-1,Bus
1577,20-450-j18-1,Bus
1578,23-450-j18-1,Bus
1579,6-451-j18-1,Bus
1580,11-451-j18-1,Bus
1581,16-451-j18-1,Bus
1582,24-451-j18-1,Bus
1583,11-452-j18-1,Bus
1584,16-452-j18-1,Bus
1585,24-452-j18-1,Bus
1586,79-452-j18-1,Bus
1587,16-453-j18-1,Bus
1588,20-453-j18-1,Bus
1589,24-453-j18-1,Bus
1590,16-454-j18-1,Bus
1591,20-454-j18-1,Bus
1592,24-454-j18-1,Bus
1593,8-455-j18-1,Bus
1594,24-455-j18-1,Bus
1595,16-456-j18-1,Bus
1596,24-456-j18-1,Bus
1597,24-457-j18-1,Bus
1598,30-45-Y-j18-1,Bus
1599,66-45-Y-j18-1,Regionalzug
1600,68-45-Y-j18-1,S-Bahn
1601,79-45-Y-j18-1,RegioExpress
1602,80-45-Y-j18-1,RegioExpress
1603,6-46-j18-1,Bus
1604,12-46-j18-1,Bus
1605,18-46-j18-1,InterRegio
1606,22-46-j18-1,InterRegio
1607,79-46-j18-1,Bus
1608,8-460-j18-1,Bus
1609,11-461-j18-1,Bus
1610,24-461-j18-1,Bus
1611,79-461-j18-1,Bus
1612,8-462-j18-1,Bus
1613,11-462-j18-1,Bus
1614,23-462-j18-1,Bus
1615,79-462-j18-1,Bus
1616,79-463-j18-1,Bus
1617,6-465-j18-1,Bus
1618,79-465-j18-1,Bus
1619,6-466-j18-1,Bus
1620,6-467-j18-1,Bus
1621,79-467-j18-1,Bus
